Entry_Time,Exit_Time,Type,Entry_Price,Exit_Price,Profit_Loss,Cumulative_Equity,Drawdown
2025-10-10 16:40:00,2025-10-13 08:00:00,SELL,3986.42,3995.13,-17.43,10503.07,0.64
2025-10-13 09:00:00,2025-10-13 09:10:00,BUY,4079.07,4075.99,-6.16,10496.91,0.7
2025-10-13 09:35:00,2025-10-13 10:45:00,BUY,4072.18,4080.54,16.73,10513.64,0.54
2025-10-13 12:15:00,2025-10-13 12:50:00,BUY,4078.09,4075.53,-5.12,10508.52,0.59
2025-10-13 12:55:00,2025-10-13 13:15:00,BUY,4079.55,4088.8,18.5,10527.02,0.41
2025-10-13 14:30:00,2025-10-13 15:05:00,BUY,4097.18,4092.8,-8.75,10518.26,0.5
2025-10-14 12:10:00,2025-10-14 12:20:00,BUY,4130.04,4126.34,-7.4,10510.86,0.57
2025-10-14 13:00:00,2025-10-14 13:05:00,SELL,4106.22,4103.82,4.81,10515.67,0.52
2025-10-14 13:20:00,2025-10-14 13:25:00,SELL,4105.7,4112.4,-13.4,10502.27,0.65
2025-10-14 14:55:00,2025-10-14 16:45:00,BUY,4129.09,4149.88,41.58,10543.85,0.25
2025-10-15 10:45:00,2025-10-15 12:15:00,BUY,4196.77,4191.95,-9.64,10534.22,0.35
2025-10-15 12:50:00,2025-10-15 13:00:00,BUY,4188.68,4183.98,-9.4,10524.81,0.43
2025-10-15 13:35:00,2025-10-15 15:35:00,BUY,4192.94,4186.22,-13.44,10511.38,0.56
2025-10-15 16:15:00,2025-10-16 08:00:00,BUY,4194.42,4215.39,41.93,10553.31,0.17
2025-10-16 08:15:00,2025-10-16 08:35:00,BUY,4233.2,4229.8,-6.79,10546.52,0.23
2025-10-16 08:40:00,2025-10-16 09:15:00,BUY,4232.39,4229.21,-6.35,10540.17,0.29
2025-10-16 09:30:00,2025-10-16 09:55:00,BUY,4225.26,4234.98,19.42,10559.6,0.11
2025-10-16 10:35:00,2025-10-16 12:30:00,BUY,4237.89,4248.16,20.55,10580.14,0.0
2025-10-16 12:40:00,2025-10-16 13:20:00,BUY,4237.33,4251.46,28.27,10608.41,0.0
2025-10-16 14:00:00,2025-10-16 16:05:00,BUY,4256.11,4277.42,42.62,10651.03,0.0
2025-10-16 16:40:00,2025-10-17 08:00:00,BUY,4271.57,4295.17,47.2,10698.23,0.0
2025-10-17 08:10:00,2025-10-17 10:35:00,BUY,4334.18,4324.88,-18.6,10679.63,0.17
2025-10-17 11:00:00,2025-10-17 11:05:00,BUY,4334.86,4328.9,-11.92,10667.71,0.29
2025-10-17 11:10:00,2025-10-17 11:15:00,SELL,4319.66,4326.11,-12.91,10654.79,0.41
2025-10-17 11:20:00,2025-10-17 11:30:00,SELL,4327.78,4307.0,41.58,10696.37,0.02
2025-10-17 12:15:00,2025-10-17 12:45:00,SELL,4308.4,4317.27,-17.74,10678.63,0.18
2025-10-17 12:50:00,2025-10-17 13:30:00,SELL,4316.58,4290.17,52.81,10731.44,0.0
2025-10-17 13:50:00,2025-10-17 14:00:00,SELL,4290.87,4250.73,80.28,10811.72,0.0
2025-10-17 14:20:00,2025-10-17 14:25:00,SELL,4226.09,4244.25,-36.33,10775.39,0.34
2025-10-17 14:30:00,2025-10-17 14:35:00,SELL,4236.45,4254.24,-35.58,10739.81,0.67
2025-10-17 14:40:00,2025-10-17 16:45:00,SELL,4259.03,4204.9,108.25,10848.07,0.0
2025-10-17 16:50:00,2025-10-20 08:00:00,SELL,4211.42,4224.53,-26.22,10821.85,0.24
2025-10-20 08:45:00,2025-10-20 08:55:00,SELL,4254.08,4258.28,-8.41,10813.44,0.32
2025-10-20 09:00:00,2025-10-20 09:45:00,SELL,4254.65,4258.73,-8.17,10805.27,0.39
2025-10-20 10:00:00,2025-10-20 10:15:00,SELL,4253.38,4256.97,-7.18,10798.09,0.46
2025-10-20 10:20:00,2025-10-20 11:15:00,SELL,4257.24,4261.28,-8.07,10790.03,0.54
2025-10-20 14:05:00,2025-10-20 15:00:00,BUY,4309.95,4337.7,55.51,10845.54,0.02
2025-10-20 16:50:00,2025-10-21 08:00:00,BUY,4346.01,4340.39,-11.23,10834.31,0.13
2025-10-21 08:20:00,2025-10-21 09:00:00,SELL,4265.73,4275.78,-20.12,10814.19,0.31
2025-10-21 09:05:00,2025-10-21 09:30:00,SELL,4266.18,4274.08,-15.79,10798.4,0.46
2025-10-21 09:35:00,2025-10-21 12:10:00,SELL,4266.56,4242.98,47.18,10845.58,0.02
2025-10-21 12:40:00,2025-10-21 13:00:00,SELL,4218.06,4193.01,50.11,10895.69,0.0
2025-10-21 13:10:00,2025-10-21 13:20:00,SELL,4197.2,4208.3,-22.19,10873.5,0.2
2025-10-21 13:30:00,2025-10-21 13:35:00,SELL,4199.74,4210.77,-22.06,10851.44,0.41
2025-10-21 13:40:00,2025-10-21 14:00:00,SELL,4205.7,4166.85,77.7,10929.13,0.0
2025-10-21 14:05:00,2025-10-21 14:25:00,SELL,4172.5,4136.95,71.11,11000.25,0.0
2025-10-21 14:50:00,2025-10-21 14:55:00,SELL,4123.09,4141.03,-35.88,10964.36,0.33
2025-10-21 15:00:00,2025-10-21 15:10:00,SELL,4129.12,4147.56,-36.86,10927.5,0.66
2025-10-21 15:15:00,2025-10-22 08:00:00,SELL,4135.93,4117.6,36.67,10964.17,0.33
2025-10-22 08:30:00,2025-10-22 08:55:00,SELL,4108.17,4075.76,64.83,11029.0,0.0
2025-10-22 09:20:00,2025-10-22 09:30:00,SELL,4069.21,4081.18,-23.93,11005.07,0.22
2025-10-22 09:35:00,2025-10-22 10:20:00,SELL,4070.77,4082.0,-22.46,10982.62,0.42
2025-10-22 10:25:00,2025-10-22 10:40:00,SELL,4084.63,4054.95,59.35,11041.96,0.0
2025-10-22 10:50:00,2025-10-22 12:25:00,SELL,4034.69,4045.73,-22.08,11019.89,0.2
2025-10-22 12:30:00,2025-10-22 13:00:00,SELL,4046.8,4057.17,-20.73,10999.15,0.39
2025-10-22 13:05:00,2025-10-22 13:35:00,SELL,4057.9,4071.8,-27.8,10971.35,0.64
2025-10-22 13:40:00,2025-10-22 14:40:00,SELL,4071.33,4029.65,83.37,11054.72,0.0
2025-10-22 15:05:00,2025-10-22 16:30:00,SELL,4035.66,4049.62,-27.92,11026.79,0.25
2025-10-22 16:35:00,2025-10-23 08:00:00,SELL,4058.09,4069.28,-22.38,11004.42,0.46
2025-10-23 08:40:00,2025-10-23 10:45:00,BUY,4111.39,4106.2,-10.39,10994.03,0.55
2025-10-23 10:55:00,2025-10-23 12:20:00,BUY,4108.83,4103.56,-10.55,10983.48,0.64
2025-10-23 12:25:00,2025-10-23 12:40:00,BUY,4109.24,4125.34,32.21,11015.68,0.35
2025-10-23 14:20:00,2025-10-23 15:20:00,BUY,4146.16,4137.56,-17.21,10998.47,0.51
2025-10-24 08:55:00,2025-10-24 09:05:00,SELL,4065.34,4071.37,-12.06,10986.41,0.62
2025-10-24 09:10:00,2025-10-24 10:55:00,SELL,4071.5,4053.85,35.31,11021.73,0.3
2025-10-24 11:10:00,2025-10-24 11:45:00,SELL,4058.94,4064.31,-10.74,11010.99,0.4
2025-10-24 11:50:00,2025-10-24 12:05:00,SELL,4060.04,4064.81,-9.55,11001.44,0.48
2025-10-24 12:10:00,2025-10-24 12:30:00,SELL,4062.19,4066.57,-8.77,10992.67,0.56
2025-10-24 12:55:00,2025-10-24 13:00:00,SELL,4082.06,4088.38,-12.63,10980.04,0.68
2025-10-24 14:00:00,2025-10-24 16:05:00,BUY,4107.72,4136.1,56.74,11036.78,0.16
2025-10-27 08:00:00,2025-10-27 08:15:00,SELL,4065.28,4068.58,-6.6,11030.18,0.22
2025-10-27 08:20:00,2025-10-27 08:30:00,SELL,4058.57,4062.15,-7.15,11023.03,0.29
2025-10-27 08:45:00,2025-10-27 08:50:00,SELL,4057.64,4046.45,22.38,11045.41,0.08
2025-10-27 09:30:00,2025-10-27 09:35:00,SELL,4039.78,4045.59,-11.63,11033.79,0.19
2025-10-27 09:45:00,2025-10-27 11:10:00,SELL,4045.86,4027.31,37.09,11070.88,0.0
2025-10-27 11:30:00,2025-10-27 11:35:00,SELL,4027.09,4016.35,21.48,11092.36,0.0
2025-10-27 12:10:00,2025-10-27 12:20:00,SELL,4032.59,4038.47,-11.76,11080.6,0.11
2025-10-27 12:25:00,2025-10-27 12:45:00,SELL,4034.65,4040.36,-11.42,11069.17,0.21
2025-10-27 12:50:00,2025-10-27 13:00:00,SELL,4040.57,4046.14,-11.14,11058.03,0.31
2025-10-27 13:05:00,2025-10-27 13:40:00,SELL,4040.76,4020.48,40.58,11098.61,0.0
2025-10-27 14:35:00,2025-10-27 14:40:00,SELL,3986.62,3997.16,-21.08,11077.53,0.19
2025-10-27 14:55:00,2025-10-27 15:05:00,SELL,3987.91,3974.64,26.56,11104.09,0.0
2025-10-27 15:30:00,2025-10-27 16:15:00,SELL,3988.36,3998.14,-19.56,11084.53,0.18
2025-10-27 16:20:00,2025-10-27 16:55:00,SELL,3992.39,4000.11,-15.44,11069.09,0.32
2025-10-28 08:00:00,2025-10-28 08:15:00,SELL,3928.8,3918.8,20.02,11089.1,0.13
2025-10-28 08:35:00,2025-10-28 08:40:00,SELL,3908.4,3905.52,5.76,11094.87,0.08
2025-10-28 09:35:00,2025-10-28 09:40:00,SELL,3901.82,3908.02,-12.41,11082.46,0.19
2025-10-28 09:50:00,2025-10-28 10:05:00,SELL,3902.0,3908.2,-12.4,11070.06,0.31
2025-10-28 10:10:00,2025-10-28 10:25:00,SELL,3902.01,3907.89,-11.74,11058.31,0.41
2025-10-28 10:35:00,2025-10-28 10:40:00,SELL,3915.97,3921.73,-11.52,11046.79,0.52
2025-10-28 10:50:00,2025-10-28 12:50:00,SELL,3926.47,3907.08,38.78,11085.57,0.17
2025-10-28 13:05:00,2025-10-28 13:15:00,SELL,3925.57,3932.1,-13.06,11072.51,0.28
2025-10-28 13:20:00,2025-10-28 13:50:00,SELL,3929.69,3936.43,-13.48,11059.03,0.41
2025-10-28 14:10:00,2025-10-28 14:25:00,SELL,3939.05,3946.29,-14.47,11044.56,0.54
2025-10-28 14:30:00,2025-10-28 15:05:00,SELL,3948.43,3955.26,-13.67,11030.89,0.66
2025-10-28 16:45:00,2025-10-29 08:00:00,BUY,3956.32,3973.78,34.91,11065.8,0.34
2025-10-29 11:50:00,2025-10-29 12:10:00,BUY,4015.76,4027.77,24.02,11089.82,0.13
2025-10-29 13:05:00,2025-10-29 13:10:00,BUY,4016.96,4011.77,-10.38,11079.44,0.22
2025-10-29 13:40:00,2025-10-29 15:45:00,BUY,4007.09,4001.15,-11.87,11067.58,0.33
2025-10-29 16:15:00,2025-10-29 16:35:00,BUY,4000.88,3995.44,-10.88,11056.7,0.43
2025-10-29 16:50:00,2025-10-30 08:00:00,SELL,3994.78,3980.08,29.38,11086.08,0.16
2025-10-30 10:35:00,2025-10-30 11:15:00,BUY,3981.32,3976.06,-10.54,11075.54,0.26
2025-10-30 11:20:00,2025-10-30 11:25:00,BUY,3970.93,3966.04,-9.77,11065.77,0.35
2025-10-30 11:30:00,2025-10-30 12:30:00,BUY,3972.28,3967.34,-9.89,11055.88,0.43
2025-10-30 12:50:00,2025-10-30 12:55:00,BUY,3972.34,3966.95,-10.8,11045.09,0.53
2025-10-30 13:00:00,2025-10-30 13:30:00,BUY,3974.62,3966.86,-15.51,11029.58,0.67
2025-10-30 13:40:00,2025-10-30 14:00:00,BUY,3974.94,3999.09,48.29,11077.86,0.24
2025-10-30 16:25:00,2025-10-31 08:00:00,BUY,3995.7,4015.82,40.25,11118.12,0.0
2025-10-31 08:50:00,2025-10-31 09:00:00,SELL,4007.79,4012.2,-8.82,11109.29,0.08
2025-10-31 09:10:00,2025-10-31 10:00:00,SELL,4006.62,4010.85,-8.46,11100.84,0.16
2025-10-31 10:45:00,2025-10-31 11:45:00,SELL,4006.62,4010.3,-7.35,11093.49,0.22
2025-10-31 13:55:00,2025-10-31 15:00:00,BUY,4016.52,4010.11,-12.82,11080.67,0.34
2025-10-31 15:10:00,2025-10-31 16:00:00,BUY,4017.16,4010.19,-13.93,11066.74,0.46
2025-10-31 16:40:00,2025-11-03 08:00:00,SELL,3984.46,3992.33,-15.75,11050.99,0.6
2025-11-03 10:00:00,2025-11-03 10:35:00,SELL,3996.78,4001.1,-8.65,11042.34,0.68
2025-11-03 10:40:00,2025-11-03 11:10:00,SELL,3998.01,4001.66,-7.3,11035.04,0.75
2025-11-03 11:15:00,2025-11-03 11:25:00,SELL,4002.65,4006.14,-6.98,11028.05,0.81
2025-11-03 11:30:00,2025-11-03 11:45:00,SELL,4003.91,4007.34,-6.87,11021.18,0.87
2025-11-03 12:00:00,2025-11-03 12:10:00,SELL,4005.51,4008.66,-6.3,11014.89,0.93
2025-11-03 12:25:00,2025-11-03 12:30:00,SELL,4005.24,4008.13,-5.78,11009.11,0.98
2025-11-03 12:45:00,2025-11-03 14:30:00,BUY,4011.97,4008.9,-6.15,11002.96,1.04
2025-11-03 14:35:00,2025-11-03 14:50:00,BUY,4010.04,4025.06,30.05,11033.0,0.77
2025-11-03 15:55:00,2025-11-04 08:00:00,SELL,4008.64,3997.72,21.83,11054.84,0.57
2025-11-04 08:10:00,2025-11-04 08:20:00,SELL,3991.76,3995.48,-7.45,11047.39,0.64
2025-11-04 09:05:00,2025-11-04 09:30:00,SELL,3993.12,3996.54,-6.85,11040.54,0.7
2025-11-04 09:45:00,2025-11-04 10:40:00,SELL,3993.93,3997.31,-6.77,11033.77,0.76
2025-11-04 10:45:00,2025-11-04 11:00:00,SELL,3991.94,3995.12,-6.37,11027.4,0.82
2025-11-04 11:05:00,2025-11-04 11:15:00,SELL,3992.21,3995.09,-5.76,11021.64,0.87
2025-11-04 11:35:00,2025-11-04 11:45:00,SELL,3993.68,3996.16,-4.96,11016.69,0.91
2025-11-04 12:10:00,2025-11-04 12:20:00,BUY,3996.61,3994.06,-5.11,11011.57,0.96
2025-11-04 12:25:00,2025-11-04 13:10:00,SELL,3990.11,3992.71,-5.2,11006.37,1.01
2025-11-04 13:20:00,2025-11-04 13:35:00,SELL,3989.76,3977.2,25.12,11031.49,0.78
2025-11-04 14:20:00,2025-11-04 14:25:00,SELL,3968.37,3951.74,33.26,11064.75,0.48
2025-11-04 15:10:00,2025-11-04 15:30:00,SELL,3947.31,3955.78,-16.94,11047.82,0.63
2025-11-04 15:40:00,2025-11-04 16:20:00,SELL,3965.27,3973.45,-16.35,11031.47,0.78
2025-11-04 16:25:00,2025-11-05 08:00:00,SELL,3972.58,3976.2,-7.25,11024.21,0.84
2025-11-05 10:00:00,2025-11-05 10:05:00,SELL,3961.73,3965.1,-6.75,11017.46,0.91
2025-11-05 10:50:00,2025-11-05 11:00:00,SELL,3962.14,3965.43,-6.57,11010.9,0.96
2025-11-05 11:05:00,2025-11-05 11:45:00,SELL,3962.78,3966.24,-6.92,11003.97,1.03
2025-11-05 12:45:00,2025-11-05 12:55:00,SELL,3963.76,3966.46,-5.39,10998.58,1.08
2025-11-05 13:05:00,2025-11-05 13:15:00,BUY,3973.43,3969.8,-7.26,10991.31,1.14
2025-11-05 15:20:00,2025-11-05 16:45:00,BUY,3971.44,3988.51,34.14,11025.45,0.83
2025-11-06 11:00:00,2025-11-06 11:20:00,BUY,4009.66,4007.61,-4.12,11021.33,0.87
2025-11-06 11:50:00,2025-11-06 12:00:00,BUY,4017.41,4015.13,-4.56,11016.77,0.91
2025-11-06 13:00:00,2025-11-06 14:15:00,BUY,4006.93,4003.69,-6.47,11010.3,0.97
2025-11-06 15:30:00,2025-11-07 08:00:00,SELL,3981.77,3987.51,-11.47,10998.82,1.07
2025-11-07 08:05:00,2025-11-07 08:20:00,BUY,4007.76,4005.22,-5.07,10993.76,1.12
2025-11-07 08:45:00,2025-11-07 09:30:00,BUY,4006.89,4004.46,-4.85,10988.91,1.16
2025-11-07 12:00:00,2025-11-07 12:15:00,BUY,4006.39,4003.19,-6.39,10982.51,1.22
2025-11-07 13:25:00,2025-11-07 14:10:00,SELL,3997.11,4001.33,-8.45,10974.07,1.3
2025-11-07 15:10:00,2025-11-07 16:05:00,SELL,3990.97,3996.31,-10.68,10963.39,1.39
2025-11-07 16:15:00,2025-11-07 16:20:00,SELL,3996.18,4000.88,-9.4,10953.99,1.48
2025-11-10 09:25:00,2025-11-10 09:55:00,BUY,4079.94,4076.56,-6.75,10947.24,1.54
2025-11-10 10:00:00,2025-11-10 10:45:00,BUY,4080.71,4077.33,-6.76,10940.47,1.6
2025-11-10 11:20:00,2025-11-10 12:00:00,BUY,4078.05,4086.38,16.66,10957.13,1.45
2025-11-10 14:05:00,2025-11-10 14:10:00,BUY,4089.08,4084.64,-8.87,10948.26,1.53
2025-11-10 14:35:00,2025-11-10 16:30:00,BUY,4078.88,4094.88,32.0,10980.27,1.24
2025-11-10 16:45:00,2025-11-11 08:00:00,BUY,4091.29,4103.98,25.37,11005.64,1.01
2025-11-11 09:00:00,2025-11-11 10:00:00,BUY,4141.4,4138.37,-6.06,10999.58,1.07
2025-11-11 11:35:00,2025-11-11 12:10:00,BUY,4141.1,4138.75,-4.7,10994.88,1.11
2025-11-11 14:25:00,2025-11-11 14:30:00,BUY,4130.29,4126.47,-7.64,10987.24,1.18
2025-11-11 15:05:00,2025-11-11 15:20:00,SELL,4122.36,4106.18,32.37,11019.6,0.89
2025-11-11 15:45:00,2025-11-12 08:00:00,SELL,4109.94,4116.23,-12.57,11007.04,1.0
2025-11-12 08:05:00,2025-11-12 08:10:00,SELL,4114.42,4117.41,-5.97,11001.07,1.05
2025-11-12 09:55:00,2025-11-12 10:25:00,BUY,4124.67,4121.68,-5.97,10995.1,1.11
2025-11-12 10:55:00,2025-11-12 11:20:00,BUY,4127.81,4124.89,-5.85,10989.25,1.16
2025-11-12 13:10:00,2025-11-12 14:10:00,BUY,4125.74,4136.73,21.98,11011.23,0.96
2025-11-12 14:35:00,2025-11-12 15:10:00,BUY,4135.6,4150.58,29.95,11041.18,0.69
2025-11-13 09:45:00,2025-11-13 10:35:00,BUY,4233.26,4229.25,-8.03,11033.15,0.76
2025-11-13 11:30:00,2025-11-13 12:35:00,BUY,4225.49,4237.17,23.37,11056.52,0.55
2025-11-13 13:05:00,2025-11-13 13:30:00,BUY,4230.18,4225.26,-9.83,11046.7,0.64
2025-11-13 13:35:00,2025-11-13 14:05:00,BUY,4224.17,4218.32,-11.7,11035.0,0.75
2025-11-13 14:10:00,2025-11-13 14:20:00,BUY,4220.57,4213.75,-13.64,11021.35,0.87
2025-11-13 15:10:00,2025-11-13 16:10:00,SELL,4201.65,4210.34,-17.38,11003.98,1.03
2025-11-13 16:15:00,2025-11-14 08:00:00,SELL,4207.87,4185.11,45.52,11049.5,0.62
2025-11-14 08:05:00,2025-11-14 08:10:00,SELL,4173.31,4177.75,-8.88,11040.62,0.7
2025-11-14 08:35:00,2025-11-14 09:30:00,SELL,4182.68,4167.89,29.58,11070.2,0.43
2025-11-14 09:35:00,2025-11-14 11:10:00,SELL,4169.65,4154.92,29.48,11099.68,0.17
2025-11-14 11:40:00,2025-11-14 11:50:00,SELL,4153.72,4140.05,27.33,11127.01,0.0
2025-11-14 13:45:00,2025-11-14 13:50:00,SELL,4052.35,4050.63,3.44,11130.45,0.0
2025-11-14 13:55:00,2025-11-14 14:00:00,SELL,4055.75,4049.03,13.44,11143.89,0.0
2025-11-14 14:10:00,2025-11-14 14:30:00,SELL,4050.2,4040.73,18.93,11162.82,0.0
2025-11-14 14:40:00,2025-11-14 14:55:00,SELL,4068.2,4080.61,-24.82,11138.0,0.22
2025-11-14 15:00:00,2025-11-14 15:45:00,SELL,4074.3,4086.75,-24.89,11113.11,0.45
2025-11-14 15:50:00,2025-11-14 16:20:00,SELL,4088.8,4100.12,-22.63,11090.48,0.65
2025-11-14 16:25:00,2025-11-17 08:00:00,SELL,4102.28,4091.58,21.4,11111.87,0.46
2025-11-17 08:10:00,2025-11-17 08:35:00,SELL,4090.16,4078.73,22.87,11134.74,0.25
2025-11-17 08:40:00,2025-11-17 09:10:00,SELL,4077.62,4081.17,-7.1,11127.64,0.32
2025-11-17 09:15:00,2025-11-17 09:30:00,SELL,4081.97,4085.79,-7.65,11119.99,0.38
2025-11-17 09:35:00,2025-11-17 10:50:00,SELL,4086.14,4074.4,23.5,11143.49,0.17
2025-11-17 11:25:00,2025-11-17 11:30:00,SELL,4065.59,4069.83,-8.49,11134.99,0.25
2025-11-17 11:55:00,2025-11-17 12:30:00,SELL,4078.46,4083.33,-9.75,11125.24,0.34
2025-11-17 12:35:00,2025-11-17 13:00:00,SELL,4082.72,4086.94,-8.43,11116.81,0.41
2025-11-17 13:15:00,2025-11-17 13:35:00,SELL,4086.0,4069.02,33.96,11150.77,0.11
2025-11-17 14:20:00,2025-11-17 14:30:00,SELL,4065.04,4070.98,-11.88,11138.89,0.21
2025-11-17 14:35:00,2025-11-17 16:00:00,SELL,4074.64,4056.05,37.17,11176.06,0.0
2025-11-17 16:15:00,2025-11-17 16:25:00,SELL,4062.3,4068.82,-13.05,11163.01,0.12
2025-11-17 16:30:00,2025-11-18 08:00:00,SELL,4072.21,4053.28,37.87,11200.88,0.0
2025-11-18 08:05:00,2025-11-18 08:30:00,SELL,4022.85,4027.26,-8.82,11192.06,0.08
2025-11-18 09:05:00,2025-11-18 09:15:00,SELL,4034.4,4039.1,-9.4,11182.66,0.16
2025-11-18 09:25:00,2025-11-18 09:50:00,SELL,4034.82,4039.24,-8.84,11173.81,0.24
2025-11-18 10:30:00,2025-11-18 12:20:00,BUY,4040.13,4035.93,-8.4,11165.41,0.32
2025-11-18 12:50:00,2025-11-18 13:00:00,SELL,4034.02,4037.74,-7.43,11157.98,0.38
2025-11-18 13:20:00,2025-11-18 13:35:00,BUY,4048.97,4065.96,33.97,11191.94,0.08
2025-11-18 14:55:00,2025-11-18 15:00:00,BUY,4065.73,4057.98,-15.49,11176.45,0.22
2025-11-18 15:05:00,2025-11-18 16:00:00,BUY,4056.34,4048.06,-16.55,11159.9,0.37
2025-11-18 16:05:00,2025-11-19 08:00:00,BUY,4046.01,4070.43,48.83,11208.73,0.0
2025-11-19 08:15:00,2025-11-19 08:40:00,BUY,4083.97,4080.9,-6.15,11202.58,0.05
2025-11-19 09:00:00,2025-11-19 09:40:00,BUY,4083.57,4093.25,19.35,11221.93,0.0
2025-11-19 11:05:00,2025-11-19 12:40:00,BUY,4108.88,4119.91,22.05,11243.98,0.0
2025-11-19 13:05:00,2025-11-19 13:10:00,BUY,4107.22,4102.91,-8.62,11235.36,0.08
2025-11-19 14:45:00,2025-11-19 15:15:00,BUY,4113.46,4130.81,34.69,11270.06,0.0
2025-11-19 15:55:00,2025-11-19 16:00:00,BUY,4096.6,4089.19,-14.81,11255.24,0.13
2025-11-19 16:45:00,2025-11-20 08:00:00,SELL,4073.15,4048.6,49.1,11304.34,0.0
2025-11-20 08:50:00,2025-11-20 08:55:00,SELL,4058.05,4063.16,-10.21,11294.13,0.09
2025-11-20 09:05:00,2025-11-20 09:10:00,SELL,4066.72,4072.15,-10.86,11283.27,0.19
2025-11-20 09:15:00,2025-11-20 12:05:00,SELL,4063.59,4069.12,-11.07,11272.2,0.28
2025-11-20 13:35:00,2025-11-20 13:40:00,BUY,4092.89,4084.9,-15.99,11256.21,0.43
2025-11-20 13:55:00,2025-11-20 15:55:00,BUY,4080.27,4071.11,-18.32,11237.89,0.59
2025-11-20 16:10:00,2025-11-20 16:55:00,SELL,4074.5,4046.0,57.01,11294.9,0.08
2025-11-21 08:05:00,2025-11-21 08:15:00,SELL,4034.75,4039.7,-9.89,11285.01,0.17
2025-11-21 08:20:00,2025-11-21 08:25:00,SELL,4039.3,4044.7,-10.81,11274.2,0.27
2025-11-21 08:40:00,2025-11-21 09:05:00,SELL,4043.58,4048.82,-10.48,11263.72,0.36
2025-11-21 09:10:00,2025-11-21 09:35:00,BUY,4058.36,4053.05,-10.63,11253.09,0.45
2025-11-21 09:40:00,2025-11-21 09:45:00,SELL,4049.54,4054.94,-10.8,11242.29,0.55
2025-11-21 09:50:00,2025-11-21 10:25:00,SELL,4051.61,4035.11,33.0,11275.29,0.26
2025-11-21 10:40:00,2025-11-21 10:45:00,SELL,4033.7,4038.79,-10.18,11265.11,0.35
2025-11-21 10:50:00,2025-11-21 11:05:00,SELL,4038.12,4043.21,-10.18,11254.93,0.44
2025-11-21 11:15:00,2025-11-21 12:05:00,SELL,4039.23,4044.16,-9.87,11245.06,0.52
2025-11-21 12:20:00,2025-11-21 12:30:00,SELL,4046.87,4051.43,-9.11,11235.95,0.6
2025-11-21 14:45:00,2025-11-21 15:35:00,BUY,4067.66,4061.2,-12.92,11223.03,0.72
2025-11-24 08:35:00,2025-11-24 09:10:00,BUY,4062.8,4073.55,21.5,11244.53,0.53
2025-11-24 09:50:00,2025-11-24 10:30:00,BUY,4071.17,4067.82,-6.7,11237.83,0.59
2025-11-24 11:15:00,2025-11-24 12:40:00,BUY,4068.56,4078.16,19.21,11257.04,0.42
2025-11-24 15:00:00,2025-11-25 08:00:00,BUY,4084.51,4100.15,31.27,11288.31,0.14
2025-11-25 08:10:00,2025-11-25 08:30:00,BUY,4134.34,4131.08,-6.51,11281.8,0.2
2025-11-25 08:35:00,2025-11-25 08:45:00,BUY,4127.23,4123.55,-7.38,11274.42,0.26
2025-11-25 09:25:00,2025-11-25 09:40:00,SELL,4124.76,4128.99,-8.46,11265.96,0.34
2025-11-25 12:40:00,2025-11-25 12:45:00,SELL,4117.09,4120.77,-7.36,11258.6,0.4
2025-11-25 15:05:00,2025-11-25 15:50:00,BUY,4130.26,4122.91,-14.7,11243.9,0.53
2025-11-25 15:55:00,2025-11-25 16:00:00,SELL,4123.13,4129.4,-12.54,11231.36,0.65
2025-11-25 16:05:00,2025-11-25 16:15:00,SELL,4126.2,4132.49,-12.58,11218.78,0.76
2025-11-26 08:50:00,2025-11-26 10:45:00,BUY,4159.73,4156.46,-6.54,11212.25,0.81
2025-11-26 10:50:00,2025-11-26 11:30:00,BUY,4160.2,4169.02,17.64,11229.89,0.66
2025-11-26 14:35:00,2025-11-26 15:15:00,SELL,4150.68,4156.61,-11.86,11218.02,0.76
2025-11-27 10:15:00,2025-11-27 11:10:00,SELL,4156.62,4159.22,-5.2,11212.83,0.81
2025-11-27 12:25:00,2025-11-27 13:00:00,SELL,4156.8,4150.97,11.66,11224.48,0.71
2025-11-27 13:50:00,2025-11-27 14:05:00,SELL,4155.84,4158.71,-5.75,11218.74,0.76
2025-11-27 14:45:00,2025-11-27 15:20:00,SELL,4156.58,4159.41,-5.67,11213.07,0.81
2025-11-27 16:00:00,2025-11-28 08:00:00,SELL,4156.59,4159.04,-4.9,11208.17,0.85
2025-11-28 09:20:00,2025-11-28 09:50:00,SELL,4161.38,4166.61,-10.46,11197.71,0.94
2025-11-28 10:00:00,2025-11-28 10:10:00,SELL,4169.05,4173.2,-8.29,11189.42,1.02
2025-11-28 10:20:00,2025-11-28 11:15:00,SELL,4170.9,4174.94,-8.08,11181.34,1.09
2025-11-28 11:55:00,2025-11-28 12:10:00,SELL,4172.02,4175.24,-6.43,11174.91,1.14
2025-11-28 13:45:00,2025-11-28 14:00:00,BUY,4175.32,4185.93,21.21,11196.12,0.96
2025-11-28 15:20:00,2025-11-28 16:00:00,BUY,4189.83,4205.66,31.65,11227.77,0.68
2025-12-01 08:50:00,2025-12-01 09:25:00,BUY,4241.12,4250.9,19.56,11247.33,0.5
2025-12-01 09:55:00,2025-12-01 10:00:00,BUY,4250.0,4259.35,18.7,11266.03,0.34
2025-12-01 12:25:00,2025-12-01 12:45:00,BUY,4252.63,4249.41,-6.44,11259.59,0.4
